OrderID,CustomerID,PrimaryProductID,DateID,ChannelID,OrderDate,ShipDate,DeliveryDate,Quantity,Revenue_USD,COGS_USD,GrossMargin_USD,GrossMarginPct,DiscountPct,ShippingCost_USD,FulfillmentDays,ShippedOnTime,OrderStatus
4891,72,76,20231228,1,2023-12-28,2023-12-30,2024-01-02,1,108.41,57.36,51.05,47.09,5.0,0.0,3,True,Completed
4892,196,98,20221127,1,2022-11-27,2022-11-27,2022-12-03,1,44.23,23.8,20.43,46.19,10.0,8.58,6,True,Completed
4893,458,105,20240415,2,2024-04-15,2024-04-17,2024-04-19,1,58.99,22.69,36.3,61.54,0.0,14.51,2,True,Completed
4894,385,14,20220702,2,2022-07-02,2022-07-03,2022-07-07,1,71.28,36.87,34.41,48.27,0.0,6.87,4,True,Completed
4895,27,93,20231227,3,2023-12-27,2023-12-27,2024-01-01,1,37.86,22.36,15.5,40.94,5.0,9.17,5,True,Completed
4896,88,94,20231222,3,2023-12-22,2023-12-23,2023-12-26,5,220.79,101.08,119.71,54.22,1.92,0.0,3,True,Completed
4897,527,81,20231105,5,2023-11-05,2023-11-06,2023-11-09,3,81.09,36.3,44.79,55.23,5.0,0.0,3,True,Completed
4898,722,8,20241229,4,2024-12-29,2024-12-29,2025-01-01,1,83.86,26.5,57.36,68.4,0.0,0.0,3,True,Completed
4899,796,55,20231002,3,2023-10-02,2023-10-04,2023-10-06,1,18.06,4.98,13.08,72.43,20.0,7.55,2,True,Completed
4900,87,80,20231130,4,2023-11-30,2023-12-02,2023-12-05,2,191.43,82.13,109.3,57.1,6.03,0.0,3,True,Completed
4901,515,34,20220214,6,2022-02-14,2022-02-14,2022-02-20,1,46.07,23.24,22.83,49.56,0.0,12.29,6,True,Completed
4902,675,45,20221217,7,2022-12-17,2022-12-19,2022-12-22,4,279.42,117.8,161.62,57.84,0.0,0.0,3,True,Completed
4903,362,33,20240224,1,2024-02-24,2024-02-26,2024-03-01,1,33.84,13.94,19.9,58.81,15.0,6.15,4,True,Completed
4904,29,3,20240411,4,2024-04-11,2024-04-12,2024-04-16,2,58.23,24.02,34.21,58.75,5.0,7.52,4,True,Completed
4905,113,116,20220816,2,2022-08-16,2022-08-18,2022-08-22,2,126.42,68.82,57.6,45.56,0.0,0.0,4,True,Completed
4906,597,87,20221128,8,2022-11-28,2022-11-28,2022-11-30,5,263.19,81.41,181.78,69.07,0.0,0.0,2,True,Completed
4907,785,64,20220614,2,2022-06-14,2022-06-15,2022-06-22,3,173.69,108.09,65.6,37.77,4.69,0.0,7,False,Completed
4908,60,30,20230426,5,2023-04-26,2023-04-28,2023-05-01,1,54.66,20.95,33.71,61.67,0.0,12.07,3,True,Completed
4909,106,59,20231029,3,2023-10-29,2023-10-30,2023-11-06,5,307.46,134.04,173.42,56.4,2.2,0.0,7,False,Completed
4910,427,108,20220929,2,2022-09-29,2022-09-30,2022-10-04,2,143.41,59.07,84.34,58.81,3.97,0.0,4,True,Completed
4911,464,11,20241207,7,2024-12-07,2024-12-09,2024-12-11,3,143.43,68.44,74.99,52.28,9.44,0.0,2,True,Completed
4912,283,52,20221201,6,2022-12-01,2022-12-01,2022-12-03,5,260.83,111.22,149.61,57.36,10.7,0.0,2,True,Completed
4913,303,109,20230318,4,2023-03-18,2023-03-19,2023-03-22,1,72.77,44.93,27.84,38.26,20.0,14.44,3,True,Completed
4914,703,70,20230317,1,2023-03-17,2023-03-17,2023-03-19,4,208.49,91.48,117.01,56.12,1.13,0.0,2,True,Completed
4915,602,67,20240822,2,2024-08-22,2024-08-22,2024-08-25,1,17.81,9.99,7.82,43.91,0.0,9.45,3,True,Completed
4916,213,56,20240429,8,2024-04-29,2024-04-29,2024-04-30,2,25.18,10.64,14.54,57.74,5.0,13.02,1,True,Completed
4917,160,90,20220601,6,2022-06-01,2022-06-02,2022-06-04,2,106.36,51.9,54.46,51.2,15.0,0.0,2,True,Completed
4918,690,104,20221221,1,2022-12-21,2022-12-21,2022-12-26,2,51.8,28.32,23.48,45.33,0.0,6.92,5,True,Completed
4919,668,10,20230108,1,2023-01-08,2023-01-09,2023-01-12,5,453.12,197.13,255.99,56.49,0.0,0.0,3,True,Completed
4920,755,92,20241114,2,2024-11-14,2024-11-16,2024-11-19,2,140.98,51.78,89.2,63.27,0.0,0.0,3,True,Completed
4921,234,62,20220803,2,2022-08-03,2022-08-04,2022-08-10,2,107.06,49.24,57.82,54.01,0.0,0.0,6,False,Completed
4922,353,93,20230318,8,2023-03-18,2023-03-18,2023-03-24,5,269.02,145.46,123.56,45.93,0.0,0.0,6,True,Completed
4923,395,85,20230610,2,2023-06-10,2023-06-10,2023-06-11,5,250.45,119.46,130.99,52.3,7.88,0.0,1,True,Completed
4924,629,2,20230213,1,2023-02-13,2023-02-14,2023-02-15,4,239.94,130.42,109.52,45.64,2.36,0.0,1,True,Completed
4925,263,92,20230714,1,2023-07-14,2023-07-14,2023-07-18,3,184.82,65.45,119.37,64.59,11.44,0.0,4,True,Completed
4926,80,4,20220501,1,2022-05-01,2022-05-02,2022-05-04,6,500.33,195.29,305.04,60.97,0.0,0.0,2,True,Completed
4927,548,12,20241117,5,2024-11-17,2024-11-19,2024-11-21,2,65.32,31.56,33.76,51.68,4.93,11.69,2,True,Completed
4928,236,95,20240705,6,2024-07-05,2024-07-06,2024-07-07,3,137.66,66.64,71.02,51.59,9.13,0.0,1,True,Completed
4929,743,61,20231224,5,2023-12-24,2023-12-26,2023-12-29,2,85.9,51.82,34.08,39.67,0.0,0.0,3,True,Completed
4930,568,31,20241214,3,2024-12-14,2024-12-15,2024-12-20,2,105.3,43.72,61.58,58.48,0.0,0.0,5,True,Completed
4931,266,88,20240318,3,2024-03-18,2024-03-19,2024-03-21,3,102.86,46.92,55.94,54.38,13.49,0.0,2,True,Completed
4932,124,28,20231130,3,2023-11-30,2023-12-01,2023-12-05,1,39.44,16.52,22.92,58.11,0.0,8.43,4,True,Completed
4933,684,68,20230816,5,2023-08-16,2023-08-17,2023-08-19,3,227.34,91.06,136.28,59.95,3.62,0.0,2,True,Completed
4934,269,60,20220509,1,2022-05-09,2022-05-09,2022-05-10,2,111.13,59.3,51.83,46.64,3.1,0.0,1,True,Completed
4935,594,69,20221129,1,2022-11-29,2022-11-29,2022-12-02,1,86.73,27.55,59.18,68.23,0.0,0.0,3,True,Completed
4936,136,42,20241209,1,2024-12-09,2024-12-09,2024-12-12,2,60.26,31.1,29.16,48.39,3.53,9.01,3,True,Completed
4937,11,57,20230731,6,2023-07-31,2023-08-02,2023-08-05,4,160.0,57.61,102.39,63.99,1.31,0.0,3,True,Completed
4938,410,92,20221126,3,2022-11-26,2022-11-26,2022-12-01,1,58.5,19.75,38.75,66.24,20.0,14.52,5,True,Completed
4939,656,120,20240615,3,2024-06-15,2024-06-17,2024-06-18,1,42.21,27.04,15.17,35.94,15.0,11.07,1,True,Completed
4940,741,80,20221124,2,2022-11-24,2022-11-25,2022-12-01,1,128.17,59.79,68.38,53.35,0.0,0.0,6,False,Completed
4941,38,13,20220115,2,2022-01-15,2022-01-17,2022-01-19,2,197.86,67.14,130.72,66.07,0.0,0.0,2,True,Completed
4942,789,10,20230309,8,2023-03-09,2023-03-11,2023-03-16,1,63.72,27.47,36.25,56.89,15.0,12.77,5,False,Completed
4943,733,65,20230827,1,2023-08-27,2023-08-28,2023-08-30,2,158.68,93.66,65.02,40.98,20.0,0.0,2,True,Completed
4944,360,35,20230619,1,2023-06-19,2023-06-20,2023-06-23,3,193.07,81.15,111.92,57.97,0.0,0.0,3,True,Completed
4945,342,84,20230223,5,2023-02-23,2023-02-25,2023-02-28,1,76.08,22.34,53.74,70.64,0.0,0.0,3,True,Completed
4946,663,13,20240730,8,2024-07-30,2024-07-31,2024-08-01,1,98.93,33.57,65.36,66.07,0.0,0.0,1,True,Completed
4947,251,80,20241023,1,2024-10-23,2024-10-25,2024-10-27,3,241.48,99.29,142.19,58.88,11.37,0.0,2,True,Completed
4948,735,9,20220303,8,2022-03-03,2022-03-05,2022-03-10,2,86.78,49.44,37.34,43.03,0.0,0.0,5,False,Completed
4949,697,90,20230727,2,2023-07-27,2023-07-27,2023-07-28,3,313.07,120.41,192.66,61.54,0.0,0.0,1,True,Completed
4950,613,63,20240226,7,2024-02-26,2024-02-27,2024-03-02,2,71.09,22.66,48.43,68.12,9.75,9.28,4,True,Completed
4951,749,47,20231221,1,2023-12-21,2023-12-23,2023-12-26,1,37.34,11.38,25.96,69.52,0.0,7.05,3,True,Completed
4952,443,75,20241230,5,2024-12-30,2024-12-31,2025-01-03,1,72.39,38.56,33.83,46.73,0.0,10.27,3,True,Completed
4953,216,23,20230108,4,2023-01-08,2023-01-09,2023-01-13,1,76.97,39.66,37.31,48.47,0.0,0.0,4,True,Completed
4954,773,114,20241213,4,2024-12-13,2024-12-13,2024-12-20,2,202.94,73.94,129.0,63.57,0.0,0.0,7,False,Completed
4955,754,100,20230602,5,2023-06-02,2023-06-03,2023-06-05,4,286.91,135.48,151.43,52.78,9.7,0.0,2,True,Completed
4956,536,7,20220120,5,2022-01-20,2022-01-22,2022-01-25,2,112.3,66.36,45.94,40.91,14.18,0.0,3,True,Completed
4957,747,72,20220824,6,2022-08-24,2022-08-24,2022-08-25,3,172.41,75.15,97.26,56.41,1.7,0.0,1,True,Completed
4958,695,114,20230606,2,2023-06-06,2023-06-06,2023-06-07,4,209.05,104.05,105.0,50.23,5.15,0.0,1,True,Completed
4959,765,33,20240218,8,2024-02-18,2024-02-18,2024-02-22,2,71.66,27.88,43.78,61.09,10.0,9.88,4,True,Completed
4960,19,117,20240211,3,2024-02-11,2024-02-13,2024-02-18,1,54.4,27.96,26.44,48.6,0.0,6.25,5,False,Completed
4961,653,84,20241104,6,2024-11-04,2024-11-06,2024-11-12,1,68.47,22.34,46.13,67.37,10.0,6.03,6,False,Completed
4962,233,94,20231231,4,2023-12-31,2024-01-02,2024-01-05,1,55.69,22.87,32.82,58.93,10.0,6.41,3,True,Completed
4963,357,46,20220609,5,2022-06-09,2022-06-11,2022-06-15,2,129.14,46.0,83.14,64.38,0.0,0.0,4,True,Completed
4964,536,14,20240611,2,2024-06-11,2024-06-11,2024-06-13,2,142.56,73.74,68.82,48.27,0.0,0.0,2,True,Completed
4965,776,63,20240313,7,2024-03-13,2024-03-15,2024-03-21,3,172.34,59.78,112.56,65.31,0.0,0.0,6,False,Completed
4966,165,83,20231220,1,2023-12-20,2023-12-20,2023-12-25,1,75.7,32.88,42.82,56.57,5.0,0.0,5,True,Completed
4967,537,90,20230603,2,2023-06-03,2023-06-05,2023-06-06,1,62.57,25.95,36.62,58.53,0.0,8.11,1,True,Completed
4968,596,77,20240327,2,2024-03-27,2024-03-29,2024-03-31,3,209.77,75.13,134.64,64.18,10.76,0.0,2,True,Completed
4969,479,63,20230125,6,2023-01-25,2023-01-26,2023-01-28,7,427.45,174.1,253.35,59.27,3.99,0.0,2,True,Completed
4970,454,51,20221117,1,2022-11-17,2022-11-19,2022-11-25,1,27.34,16.5,10.84,39.65,20.0,7.01,6,False,Completed
4971,381,10,20230427,8,2023-04-27,2023-04-28,2023-05-01,3,224.88,82.41,142.47,63.35,0.0,0.0,3,True,Completed
4972,168,35,20231003,2,2023-10-03,2023-10-03,2023-10-04,3,138.72,48.87,89.85,64.77,0.0,0.0,1,True,Completed
4973,571,101,20240216,3,2024-02-16,2024-02-16,2024-02-18,2,65.57,26.36,39.21,59.8,4.14,6.8,2,True,Completed
4974,313,12,20240204,3,2024-02-04,2024-02-04,2024-02-08,3,137.01,72.15,64.86,47.34,5.0,0.0,4,True,Completed
4975,513,23,20221022,1,2022-10-22,2022-10-22,2022-10-25,2,106.96,53.6,53.36,49.89,8.16,0.0,3,True,Completed
4976,26,24,20231026,5,2023-10-26,2023-10-26,2023-10-28,1,51.89,24.42,27.47,52.94,5.0,9.26,2,True,Completed
4977,296,87,20230619,1,2023-06-19,2023-06-19,2023-06-22,1,42.67,9.29,33.38,78.23,0.0,14.52,3,True,Completed
4978,678,78,20240114,2,2024-01-14,2024-01-14,2024-01-18,1,34.45,10.79,23.66,68.68,15.0,6.0,4,True,Completed
4979,153,31,20231212,1,2023-12-12,2023-12-14,2023-12-18,2,94.81,47.81,47.0,49.57,17.64,0.0,4,True,Completed
4980,310,30,20221210,5,2022-12-10,2022-12-12,2022-12-13,1,46.46,20.95,25.51,54.91,15.0,13.86,1,True,Completed
4981,21,93,20241112,4,2024-11-12,2024-11-12,2024-11-15,7,254.31,138.95,115.36,45.36,4.74,0.0,3,True,Completed
4982,566,36,20240217,8,2024-02-17,2024-02-18,2024-02-22,4,258.28,134.76,123.52,47.82,12.65,0.0,4,True,Completed
4983,271,45,20231224,2,2023-12-24,2023-12-26,2023-12-30,1,104.14,48.57,55.57,53.36,0.0,0.0,4,True,Completed
4984,778,99,20220127,2,2022-01-27,2022-01-28,2022-01-30,3,207.19,85.63,121.56,58.67,8.54,0.0,2,True,Completed
4985,432,71,20231126,4,2023-11-26,2023-11-26,2023-11-29,2,167.43,66.65,100.78,60.19,0.0,0.0,3,True,Completed
4986,124,52,20241213,1,2024-12-13,2024-12-15,2024-12-17,2,185.42,76.49,108.93,58.75,3.09,0.0,2,True,Completed
4987,234,40,20241115,1,2024-11-15,2024-11-15,2024-11-20,1,61.52,28.58,32.94,53.54,0.0,14.08,5,True,Completed
4988,570,11,20231104,3,2023-11-04,2023-11-06,2023-11-10,3,106.13,46.22,59.91,56.45,3.12,0.0,4,True,Completed
4989,703,65,20220915,8,2022-09-15,2022-09-16,2022-09-20,3,297.54,140.49,157.05,52.78,0.0,0.0,4,True,Completed
4990,598,66,20220708,3,2022-07-08,2022-07-08,2022-07-11,2,83.12,27.28,55.84,67.18,10.0,0.0,3,True,Completed
4991,114,120,20241207,1,2024-12-07,2024-12-07,2024-12-13,2,99.32,54.08,45.24,45.55,0.0,0.0,6,True,Completed
4992,354,33,20240706,4,2024-07-06,2024-07-08,2024-07-12,3,117.22,43.4,73.82,62.98,1.95,0.0,4,True,Completed
4993,270,23,20241228,5,2024-12-28,2024-12-28,2025-01-02,2,146.24,79.32,66.92,45.76,5.0,0.0,5,True,Completed
4994,260,83,20221128,3,2022-11-28,2022-11-29,2022-12-04,4,255.67,119.87,135.8,53.12,9.12,0.0,5,True,Completed
4995,664,82,20240217,5,2024-02-17,2024-02-19,2024-02-25,3,131.97,41.25,90.72,68.74,0.0,0.0,6,False,Completed
4996,495,46,20240223,5,2024-02-23,2024-02-23,2024-02-25,7,324.68,165.98,158.7,48.88,15.73,0.0,2,True,Completed
4997,604,69,20231013,8,2023-10-13,2023-10-14,2023-10-17,2,138.76,55.1,83.66,60.29,20.0,0.0,3,True,Completed
4998,58,38,20240708,2,2024-07-08,2024-07-10,2024-07-13,3,88.88,33.45,55.43,62.36,2.28,0.0,3,True,Completed
4999,123,6,20241104,1,2024-11-04,2024-11-06,2024-11-09,2,146.77,69.94,76.83,52.35,0.0,0.0,3,True,Completed
5000,164,59,20230405,2,2023-04-05,2023-04-05,2023-04-08,1,76.46,27.06,49.4,64.61,0.0,0.0,3,True,Completed
5001,458,109,20241117,1,2024-11-17,2024-11-17,2024-11-18,2,163.72,89.86,73.86,45.11,10.0,0.0,1,True,Completed
5002,654,59,20230806,2,2023-08-06,2023-08-07,2023-08-10,2,105.81,37.9,67.91,64.18,4.16,0.0,3,True,Completed
5003,267,102,20241013,4,2024-10-13,2024-10-15,2024-10-18,5,358.4,156.77,201.63,56.26,7.69,0.0,3,True,Completed
5004,54,37,20240420,1,2024-04-20,2024-04-20,2024-04-22,7,348.92,164.68,184.24,52.8,1.47,0.0,2,True,Completed
5005,492,41,20241117,5,2024-11-17,2024-11-17,2024-11-18,2,130.68,62.74,67.94,51.99,10.0,0.0,1,True,Completed
5006,199,66,20240102,1,2024-01-02,2024-01-02,2024-01-04,5,251.04,125.48,125.56,50.02,1.66,0.0,2,True,Completed
5007,585,102,20241205,2,2024-12-05,2024-12-07,2024-12-11,2,112.45,62.85,49.6,44.11,16.65,0.0,4,True,Completed
5008,719,73,20231128,2,2023-11-28,2023-11-28,2023-12-03,3,193.32,92.33,100.99,52.24,4.79,0.0,5,True,Completed
5009,718,51,20241031,4,2024-10-31,2024-10-31,2024-11-03,5,198.21,87.74,110.47,55.73,5.52,0.0,3,True,Completed
5010,787,50,20241126,1,2024-11-26,2024-11-26,2024-11-30,1,64.46,44.7,19.76,30.65,15.0,12.78,4,True,Completed
5011,389,96,20230903,4,2023-09-03,2023-09-03,2023-09-05,5,320.97,162.33,158.64,49.43,0.0,0.0,2,True,Completed
5012,471,65,20230221,1,2023-02-21,2023-02-21,2023-02-26,2,156.31,75.17,81.14,51.91,0.0,0.0,5,True,Completed
5013,657,119,20220726,5,2022-07-26,2022-07-28,2022-08-03,7,343.19,130.88,212.31,61.86,5.97,0.0,6,False,Completed
5014,71,29,20220820,6,2022-08-20,2022-08-21,2022-08-23,4,92.08,34.63,57.45,62.39,0.0,0.0,2,True,Completed
5015,375,60,20230727,5,2023-07-27,2023-07-28,2023-08-01,1,72.58,39.88,32.7,45.05,0.0,11.14,4,True,Completed
5016,194,51,20220211,5,2022-02-11,2022-02-12,2022-02-17,3,102.54,49.5,53.04,51.73,0.0,0.0,5,True,Completed
5017,770,69,20241115,1,2024-11-15,2024-11-16,2024-11-19,1,82.39,27.55,54.84,66.56,5.0,0.0,3,True,Completed
5018,610,89,20240708,3,2024-07-08,2024-07-10,2024-07-14,1,88.51,50.73,37.78,42.68,20.0,0.0,4,True,Completed
5019,96,25,20220718,5,2022-07-18,2022-07-18,2022-07-22,1,48.72,17.96,30.76,63.14,0.0,8.16,4,True,Completed
5020,557,2,20241128,7,2024-11-28,2024-11-30,2024-12-03,1,59.7,36.56,23.14,38.76,0.0,12.32,3,True,Completed
5021,161,82,20240904,5,2024-09-04,2024-09-04,2024-09-08,1,41.79,13.75,28.04,67.1,5.0,10.35,4,True,Completed
5022,191,12,20241127,2,2024-11-27,2024-11-28,2024-12-05,2,162.19,80.18,82.01,50.56,1.05,0.0,7,False,Completed
5023,272,37,20241021,4,2024-10-21,2024-10-22,2024-10-25,2,38.08,17.58,20.5,53.83,15.0,14.51,3,True,Completed
5024,179,105,20240417,2,2024-04-17,2024-04-19,2024-04-22,4,204.83,77.54,127.29,62.14,7.34,0.0,3,True,Completed
5025,764,88,20240627,2,2024-06-27,2024-06-29,2024-06-30,3,219.75,89.82,129.93,59.13,0.0,0.0,1,True,Completed
5026,738,27,20220726,4,2022-07-26,2022-07-26,2022-08-02,4,262.71,134.6,128.11,48.76,1.97,0.0,7,False,Completed
5027,166,103,20241211,6,2024-12-11,2024-12-12,2024-12-16,3,164.85,65.28,99.57,60.4,10.0,0.0,4,True,Completed
5028,35,22,20230917,1,2023-09-17,2023-09-18,2023-09-22,4,264.5,95.73,168.77,63.81,6.39,0.0,4,True,Completed
5029,499,24,20230108,4,2023-01-08,2023-01-09,2023-01-10,4,278.8,126.32,152.48,54.69,10.21,0.0,1,True,Completed
5030,48,21,20221212,3,2022-12-12,2022-12-13,2022-12-18,1,36.0,15.99,20.01,55.58,5.0,7.37,5,True,Completed
5031,442,66,20240216,7,2024-02-16,2024-02-18,2024-02-20,2,105.82,52.36,53.46,50.52,10.24,0.0,2,True,Completed
5032,487,54,20231229,2,2023-12-29,2023-12-30,2024-01-01,2,67.9,30.8,37.1,54.64,5.0,14.5,2,True,Completed
5033,105,64,20240518,5,2024-05-18,2024-05-20,2024-05-22,2,128.07,66.47,61.6,48.1,7.98,0.0,2,True,Completed
5034,521,80,20220830,5,2022-08-30,2022-08-31,2022-09-04,2,256.34,119.58,136.76,53.35,0.0,0.0,4,True,Completed
5035,584,52,20220525,2,2022-05-25,2022-05-27,2022-05-31,1,57.25,16.7,40.55,70.83,10.0,9.11,4,True,Completed
5036,711,13,20240922,2,2024-09-22,2024-09-24,2024-09-26,4,274.53,121.7,152.83,55.67,6.15,0.0,2,True,Completed
5037,329,44,20240216,1,2024-02-16,2024-02-17,2024-02-20,5,218.8,97.58,121.22,55.4,8.3,0.0,3,True,Completed
5038,584,81,20240310,5,2024-03-10,2024-03-12,2024-03-15,5,237.95,113.62,124.33,52.25,0.57,0.0,3,True,Completed
5039,196,41,20230925,3,2023-09-25,2023-09-25,2023-09-29,4,265.92,127.81,138.11,51.94,3.12,0.0,4,True,Completed
5040,478,93,20230823,5,2023-08-23,2023-08-23,2023-08-25,1,39.85,22.36,17.49,43.89,0.0,10.79,2,True,Completed
5041,684,4,20230104,5,2023-01-04,2023-01-06,2023-01-07,2,173.7,79.92,93.78,53.99,0.0,0.0,1,True,Completed
5042,341,96,20230417,1,2023-04-17,2023-04-19,2023-04-23,4,114.45,53.51,60.94,53.25,0.74,0.0,4,True,Completed
5043,727,30,20230608,1,2023-06-08,2023-06-10,2023-06-12,6,341.84,170.18,171.66,50.22,8.21,0.0,2,True,Completed
5044,554,33,20221211,5,2022-12-11,2022-12-11,2022-12-18,1,39.81,13.94,25.87,64.98,0.0,6.04,7,False,Completed
5045,715,25,20230314,1,2023-03-14,2023-03-14,2023-03-15,1,48.72,17.96,30.76,63.14,0.0,14.35,1,True,Completed
5046,270,83,20231128,2,2023-11-28,2023-11-28,2023-12-02,1,67.73,32.88,34.85,51.45,15.0,10.01,4,True,Completed
5047,432,92,20240622,2,2024-06-22,2024-06-23,2024-06-25,2,109.61,30.54,79.07,72.14,3.33,0.0,2,True,Completed
5048,683,66,20231220,3,2023-12-20,2023-12-20,2023-12-23,2,104.81,42.29,62.52,59.65,3.97,0.0,3,True,Completed
5049,769,37,20231213,6,2023-12-13,2023-12-14,2023-12-19,3,181.76,74.55,107.21,58.98,0.0,0.0,5,True,Completed
5050,473,88,20230112,2,2023-01-12,2023-01-13,2023-01-16,1,42.22,18.04,24.18,57.27,0.0,10.68,3,True,Completed
5051,566,40,20240519,5,2024-05-19,2024-05-19,2024-05-21,3,150.28,78.64,71.64,47.67,15.0,0.0,2,True,Completed
5052,723,10,20240928,2,2024-09-28,2024-09-29,2024-10-02,2,149.92,54.94,94.98,63.35,0.0,0.0,3,True,Completed
5053,87,50,20230816,7,2023-08-16,2023-08-18,2023-08-22,1,75.83,44.7,31.13,41.05,0.0,0.0,4,True,Completed
5054,553,58,20231127,1,2023-11-27,2023-11-28,2023-12-01,3,90.48,27.63,62.85,69.46,5.0,0.0,3,True,Completed
5055,244,98,20221217,5,2022-12-17,2022-12-18,2022-12-23,2,83.54,47.6,35.94,43.02,15.0,0.0,5,True,Completed
5056,412,26,20241222,4,2024-12-22,2024-12-22,2024-12-26,2,107.64,53.17,54.47,50.6,4.76,0.0,4,True,Completed
5057,231,75,20240507,1,2024-05-07,2024-05-09,2024-05-12,1,72.39,38.56,33.83,46.73,0.0,13.65,3,True,Completed
5058,514,23,20240320,5,2024-03-20,2024-03-20,2024-03-21,6,361.13,198.3,162.83,45.09,2.11,0.0,1,True,Completed
5059,85,115,20240918,1,2024-09-18,2024-09-18,2024-09-21,1,86.49,30.42,56.07,64.83,0.0,0.0,3,True,Completed
5060,14,52,20230901,3,2023-09-01,2023-09-01,2023-09-02,4,312.82,128.33,184.49,58.98,5.0,0.0,1,True,Completed
5061,712,1,20241213,3,2024-12-13,2024-12-14,2024-12-18,1,76.67,37.38,39.29,51.25,10.0,0.0,4,True,Completed
5062,88,74,20220410,1,2022-04-10,2022-04-12,2022-04-15,7,251.55,109.66,141.89,56.41,2.48,0.0,3,True,Completed
5063,405,49,20230829,5,2023-08-29,2023-08-30,2023-09-03,3,167.95,66.02,101.93,60.69,4.27,0.0,4,True,Completed
5064,46,118,20241031,1,2024-10-31,2024-10-31,2024-11-01,3,381.18,183.93,197.25,51.75,0.0,0.0,1,True,Completed
5065,573,15,20230116,7,2023-01-16,2023-01-16,2023-01-20,1,39.0,16.66,22.34,57.28,0.0,10.09,4,True,Completed
5066,136,110,20220531,8,2022-05-31,2022-05-31,2022-06-03,1,57.47,30.72,26.75,46.55,5.0,8.44,3,True,Completed
5067,502,108,20220613,2,2022-06-13,2022-06-15,2022-06-18,4,290.36,130.07,160.29,55.2,0.0,0.0,3,True,Completed
5068,419,74,20240514,4,2024-05-14,2024-05-14,2024-05-19,2,85.7,45.76,39.94,46.6,6.74,0.0,5,True,Completed
5069,134,21,20241213,2,2024-12-13,2024-12-13,2024-12-17,2,75.8,31.98,43.82,57.81,0.0,0.0,4,True,Completed
5070,376,3,20241105,7,2024-11-05,2024-11-07,2024-11-08,3,113.88,60.61,53.27,46.78,5.0,0.0,1,True,Completed
5071,604,114,20231221,2,2023-12-21,2023-12-21,2023-12-23,3,289.2,110.91,178.29,61.65,5.0,0.0,2,True,Completed
5072,397,63,20240701,2,2024-07-01,2024-07-03,2024-07-06,3,177.67,67.4,110.27,62.06,20.0,0.0,3,True,Completed
5073,103,120,20231219,2,2023-12-19,2023-12-21,2023-12-25,1,49.66,27.04,22.62,45.55,0.0,11.75,4,True,Completed
5074,647,96,20230914,3,2023-09-14,2023-09-14,2023-09-16,1,57.13,28.34,28.79,50.39,0.0,8.58,2,True,Completed
5075,102,37,20241214,5,2024-12-14,2024-12-14,2024-12-16,1,22.4,8.79,13.61,60.76,0.0,10.23,2,True,Completed
5076,565,45,20231117,2,2023-11-17,2023-11-19,2023-11-22,2,208.28,97.14,111.14,53.36,0.0,0.0,3,True,Completed
5077,146,96,20231105,1,2023-11-05,2023-11-06,2023-11-07,3,216.49,94.1,122.39,56.53,0.0,0.0,1,True,Completed
5078,615,90,20231012,5,2023-10-12,2023-10-13,2023-10-20,3,159.67,62.74,96.93,60.71,0.0,0.0,7,False,Completed
5079,529,31,20221215,4,2022-12-15,2022-12-15,2022-12-21,1,52.65,21.86,30.79,58.48,0.0,12.99,6,True,Completed
5080,648,85,20241211,7,2024-12-11,2024-12-11,2024-12-14,2,155.93,65.24,90.69,58.16,0.0,0.0,3,True,Completed
5081,534,58,20220303,1,2022-03-03,2022-03-04,2022-03-06,1,31.75,9.21,22.54,70.99,0.0,8.23,2,True,Completed
5082,162,28,20221126,3,2022-11-26,2022-11-26,2022-12-02,2,88.6,42.66,45.94,51.85,7.89,0.0,6,True,Completed
5083,214,31,20230710,2,2023-07-10,2023-07-10,2023-07-12,3,150.06,65.58,84.48,56.3,5.0,0.0,2,True,Completed
5084,74,33,20241002,2,2024-10-02,2024-10-04,2024-10-07,6,209.37,82.8,126.57,60.45,9.55,0.0,3,True,Completed
5085,218,6,20220917,3,2022-09-17,2022-09-18,2022-09-24,2,148.38,60.12,88.26,59.48,0.0,0.0,6,False,Completed
5086,222,6,20240609,1,2024-06-09,2024-06-09,2024-06-14,1,74.19,30.06,44.13,59.48,0.0,11.22,5,True,Completed
5087,43,90,20240822,4,2024-08-22,2024-08-24,2024-08-27,5,256.4,100.74,155.66,60.71,6.22,0.0,3,True,Completed
5088,160,60,20240302,1,2024-03-02,2024-03-03,2024-03-06,1,72.58,39.88,32.7,45.05,0.0,10.2,3,True,Completed
5089,301,23,20240915,2,2024-09-15,2024-09-15,2024-09-16,1,76.97,39.66,37.31,48.47,0.0,0.0,1,True,Completed
5090,369,57,20220819,1,2022-08-19,2022-08-19,2022-08-23,1,30.61,9.87,20.74,67.76,0.0,13.71,4,True,Completed
5091,395,46,20220523,1,2022-05-23,2022-05-24,2022-05-26,6,316.98,135.22,181.76,57.34,8.38,0.0,2,True,Completed
5092,511,23,20230819,2,2023-08-19,2023-08-20,2023-08-22,1,76.97,39.66,37.31,48.47,0.0,0.0,2,True,Completed
5093,219,9,20240420,2,2024-04-20,2024-04-21,2024-04-23,2,155.57,86.03,69.54,44.7,8.68,0.0,2,True,Completed
